_ID_,_VAL_
598,0.0760381849847168
599,0.14860524955490437
600,0.29443548828799626
601,0.4959366398317191
602,0.08489170357657345
603,0.12760703008434687
604,0.032732619729488335
605,0.34582999351247995
606,0.42462249933665547
607,0.22209546069393976
608,0.023349062877698123
609,0.12399251610952762
610,0.13173482925216728
611,0.04416695510178052
612,0.0850314817696685
613,0.10366281299006225
614,0.13356366302526132
615,0.53418662347439
616,0.07014666362596592
617,0.14625054266353021
618,0.09530336495759185
619,0.22753435395594593
620,0.12528143368168754
621,0.21188100828608145
622,0.09528249990523634
623,0.10142113392751122
624,0.44258362514478805
625,0.06682939701103248
626,0.040520516961210576
627,0.05381785156098452
628,0.12115350130251
629,0.3281533700387509
630,0.13461964042110447
631,0.05664865616850781
632,0.1546409705167927
633,0.1585643397791577
634,0.1859561529255907
635,0.16659275509376253
636,0.10057360138506077
637,0.04426551701869008
638,0.12100964196260183
639,0.06548557434249655
640,0.13215041783572373
641,0.13630046098533416
642,0.13073516999885826
643,0.05029755881494841
644,0.12898270036913806
645,0.10045801500541797
646,0.10083998462210514
647,0.1356721203281679
648,0.13599537485114216
649,0.10153497536877622
650,0.10292638487972666
651,0.07111820855434135
652,0.11451279229067399
653,0.053764840393824384
654,0.0664746999073479
655,0.2047132559605628
656,0.02747738284276316
657,0.18041264748087846
658,0.03162944898001417
659,0.14705271581183887
660,0.043950956189943186
661,0.14829081315097006
662,0.15300948664578515
663,0.08531364029378034
664,0.10620346306760006
665,0.21592393026214685
666,0.1822750079423242
667,0.10588499132596026
668,0.3088059794693719
669,0.06196093776106571
670,0.14090454063136534
671,0.37728694267674734
672,0.07001152666096512
673,0.0646861654773747
674,0.18841256038304988
675,0.4931627052382204
676,0.30956367743633995
677,0.17539035020123542
678,0.08819252642306537
679,0.0674117105436564
680,0.13839238366993284
681,0.3387974532276077
682,0.21369319739181802
683,0.29875566446032964
684,0.07602470106315723
685,0.16447676487269677
686,0.11930173059301434
687,0.09997989613004025
688,0.24078978589891828
689,0.3780371896982811
690,0.06604926253283312
691,0.38951265623970294
692,0.04558936859618658
693,0.14404948317010347
694,0.04252386952269567
695,0.15701035302670566
696,0.08309600845220677
697,0.3250454336285978
698,0.11146440394758336
699,0.06094873824253118
700,0.09999072421992071
701,0.10840365831979383
702,0.08552474037988053
703,0.1991209508355908
704,0.10644063630028854
705,0.09304454651661649
706,0.12690395820295902
707,0.021186455809534877
708,0.21817723629711536
709,0.038101540218144436
710,0.09010666461590476
711,0.5136255293407912
712,0.30548462054723635
713,0.07895052343618109
714,0.03954168093226835
715,0.053575267932879145
716,0.06533808357881908
717,0.1047504752908991
718,0.05568063099724363
719,0.15607962173521067
720,0.6217038909953054
721,0.4397117634525659
722,0.10207511003717769
723,0.018131916832414722
724,0.13643150839241303
725,0.10718932713105131
726,0.25598503514708687
727,0.1458394692429155
728,0.13544014328112775
729,0.18522538189749488
730,0.10777356970190373
731,0.10140114445955728
732,0.06573692580949982
733,0.06996940210810514
734,0.46608179290396445
735,0.07202994289009607
736,0.2295299898591572
737,0.12959258915419627
738,0.4049469288047776
739,0.15679137576972849
740,0.14191381565112002
741,0.22048655683649618
742,0.11016684609047817
743,0.39239378468054065
744,0.11023953405589593
745,0.38505241691307773
746,0.13544165037832723
747,0.070278760314261
748,0.05332662693456613
749,0.24241933574105304
750,0.19703887087026273
751,0.34736526059604905
752,0.12004950106047427
753,0.1999957295196106
754,0.3090160401861272
755,0.01280838227313671
756,0.19577890748324295
757,0.09423858735991053
758,0.11937052261893617
759,0.13611563738312973
760,0.1749779671718161
761,0.14313207700717995
762,0.7134544225737869
763,0.1240348810076025
764,0.21181760679079106
765,0.6140573499147266
766,0.13957996750134288
767,0.07665385528084731
768,0.2514257775428939
769,0.14639738263476582
770,0.387925457601437
771,0.1702580193608321
772,0.09995122295787914
773,0.2638536568857061
774,0.3400539617718995
775,0.25318913432507834
776,0.03869179139804732
777,0.05573914048330421
778,0.03854959182287216
779,0.44831389337268923
780,0.07598380456680362
781,0.08051420680714844
782,0.24890026605741897
783,0.2988571795397344
784,0.21886301395237026
785,0.25024538045161937
786,0.1170643204629571
787,0.3746781730122524
788,0.07638131235253975
789,0.2080774986072084
790,0.11724725121591797
791,0.13056394995484918
792,0.02527917017469718
793,0.11563836826840843
794,0.12275677299058829
795,0.515898708412767
796,0.04914918211086139
797,0.09240575665156776
798,0.08863599068575491
799,0.17079369955482546
800,0.2124120304652495
801,0.1981668997003881
802,0.11121537425036611
803,0.0597200307441155
804,0.10106942895526182
805,0.10289961561524848
806,0.08565881532037294
807,0.03125698897185746
808,0.046975800319582275
809,0.185901278292429
810,0.047162075783010786
811,0.13553433276963833
812,0.09719675640595021
813,0.14839464521712326
814,0.6337727574369244
815,0.1402246201739084
816,0.1676636093226905
817,0.12071641700059943
818,0.11045164502380869
819,0.7379194525028961
820,0.10886892859879908
821,0.12789378699813905
822,0.167938193516097
823,0.7561897281875779
824,0.047651395626550144
825,0.12034019259121372
826,0.05872937190859136
827,0.3754037432374358
828,0.14842921027819897
829,0.1789926452044945
830,0.20382920620332226
831,0.1669593438776287
832,0.17019730328410623
833,0.09708916080053864
834,0.16123800958233164
835,0.36213766797632496
836,0.13622529010241624
837,0.42047838380128094
838,0.577917950824798
839,0.6891689854813596
840,0.15695174482137234
841,0.1257424356335028
842,0.17499886721402305
843,0.07291731884383237
844,0.07810490306256834
845,0.49601042638583914
846,0.15167607993490753
847,0.06880459957942477
848,0.10347169970746477
849,0.163449285553373
850,0.5991353215143752
851,0.058411239424394946
852,0.18065094536961365
853,0.1130024972097914
854,0.21010768476366182
855,0.11828962951898364
856,0.16516709071932803
857,0.09922302502649273
858,0.0702745409495785
859,0.0642939654786889
860,0.08062447735939474
861,0.23315028753610725
862,0.05734787771782717
863,0.10938917128780165
864,0.45185856282250475
865,0.06104638461774415
866,0.5111301691501167
867,0.09519783441931488
868,0.09273845737467486
869,0.058643132063522584
870,0.18238308445710094
871,0.05654731487758132
872,0.03287951158813621
873,0.1799938615624523
874,0.11665934729796702
875,0.11309619101728345
876,0.03301676175713094
877,0.23765093519299008
878,0.2686712382471031
879,0.07878764202994219
880,0.1509447797161311
881,0.09897989876221505
882,0.43158913876287586
883,0.09950078186469741
884,0.09394590584564638
885,0.1256676404304037
886,0.3531038965094859
887,0.1256960762645418
888,0.43890155133162434
889,0.07254961146780599
890,0.17634066637027948
891,0.11685606785327016
892,0.24396880294645057
893,0.17042745369555642
894,0.512911485847991
895,0.047122879092948586
896,0.04645253205646672
897,0.1849549988942772
898,0.08279432741172632
899,0.17855179520546705
900,0.2025429930255686
901,0.12384446028064144
902,0.43441041203586206
903,0.08509364493632902
904,0.13837927024137447
905,0.13786647237123134
906,0.07830093021706776
907,0.09550462416772772
908,0.07436497916903194
909,0.04564761124185606
910,0.16671816148811477
911,0.09270911376019858
912,0.17830479993344586
913,0.15062318837444316
914,0.6187884013495597
915,0.04493861879417595
916,0.14410260135823444
917,0.4135251496754319
918,0.5758382056985959
919,0.19399997845721503
920,0.4838339680211516
921,0.09293145300616565
922,0.20607750009405768
923,0.058156449029256006
924,0.19357415799932895
925,0.08748595428670011
926,0.10898778409742146
927,0.1608404176963302
928,0.6657095196257359
929,0.23653867297694045
930,0.13607753409435885
931,0.04867127525502264
932,0.0743956684900706
933,0.10550078401601193
934,0.27214602748361016
935,0.19374136760250205
936,0.14989377136611282
937,0.11407911568855592
938,0.07560789143407409
939,0.07432652229952369
940,0.2822854553884017
941,0.5171038456846823
942,0.11953645548592692
943,0.10431147643923573
944,0.058640782543045396
945,0.1463736943890767
946,0.09513025599839224
947,0.10120955637997438
948,0.4912187531273981
949,0.28689106434605455
950,0.21271861707967188
951,0.5957576389950908
952,0.03978610124085215
953,0.1842723694971497
954,0.3223145320048026
955,0.34713518346352557
956,0.06902265168041428
957,0.10857039936359611
958,0.06324299824224353
959,0.1490007306147231
960,0.09615460132521654
961,0.5547957261369408
962,0.22730070165317975
963,0.20382505086194078
964,0.05794663257517055
965,0.17071674722910632
966,0.09400799050876636
967,0.23213468151184255
968,0.3202313308108264
969,0.05697860319858739
970,0.08374020102108921
971,0.21018114029906879
972,0.13963831293853826
973,0.03605469443599378
974,0.10859209800757158
975,0.11584782234507748
976,0.33372321953161516
977,0.08410936696665823
978,0.059349948470781386
979,0.12544468080649404
980,0.14201302197406473
981,0.10661499552051493
982,0.34534429326012167
983,0.31355130698299566
984,0.026472977689367152
985,0.26052240295577783
986,0.08527384103329046
987,0.15389553599093508
988,0.0729228990226598
989,0.1452939503964595
990,0.12196355012190295
991,0.24884563799781517
992,0.11286372766040907
993,0.09651065702601093
994,0.12198104086431921
995,0.05265315563695646
996,0.42422544375192345
997,0.09687412139379036
998,0.06555676151170599
999,0.19812614388121605
1000,0.15149088760603185
1001,0.07376928006358187
1002,0.1413642319288196
1003,0.26017290147451366
1004,0.07999115687730658
1005,0.4166804420985766
1006,0.09602045213071932
1007,0.1253853270739464
1008,0.19184211051003042
1009,0.12116622072722162
1010,0.10006367019682699
1011,0.2819379283433367
1012,0.4064430576901097
1013,0.12342274527939566
1014,0.08840994859107758
1015,0.1516974713284845
1016,0.5436689088260822
1017,0.25304381779077395
1018,0.16265561914970894
1019,0.12910340646036048
1020,0.22361937362186676
1021,0.09821178427147167
1022,0.09592695451088996
1023,0.04840383851943452
1024,0.02096391715597701
1025,0.045875206218935954
1026,0.09246118575310583
1027,0.2736764063471462
1028,0.10649111458673284
1029,0.1377213385826655
1030,0.13693394012686594
1031,0.09667657873810982
1032,0.34019244104430424
1033,0.07898011911268843
1034,0.09223749133275434
1035,0.1333170965147121
1036,0.42068684251087113
1037,0.39719261265354294
1038,0.0704615908791526
1039,0.19253545943058517
1040,0.10721008345424786
1041,0.23304089637604122
1042,0.562308256301633
1043,0.13137490252161246
1044,0.23015146636298942
1045,0.11225505132389478
1046,0.10290052610547708
1047,0.16377622876979467
1048,0.15154548583294283
1049,0.05779920934407997
1050,0.7322679320801007
1051,0.1746865502975147
1052,0.029244270979380493
1053,0.09214642590165412
1054,0.060585035770540946
1055,0.42072979476942335
1056,0.5624447643740967
1057,0.12961207466718813
1058,0.16434916580390654
1059,0.09435231460485234
1060,0.226243570424896
1061,0.1532715277346627
1062,0.05441189510593255
1063,0.12442268769693388
1064,0.08365936955487006
1065,0.1942257237859005
1066,0.14368110648757934
1067,0.10744644194793851
1068,0.1289117302490675
1069,0.10497049524436346
1070,0.19886167062643567
1071,0.022897085961157592
1072,0.08299877656751245
1073,0.42047183958322654
1074,0.27526352902289375
1075,0.13624007271509284
1076,0.09737720997532721
1077,0.1452204244156163
1078,0.02893907829488256
1079,0.2216742269621596
1080,0.2090696859071662
1081,0.1333980641724465
1082,0.26369456447483347
1083,0.055889154318033915
1084,0.3966044453112253
1085,0.17789309749082474
1086,0.5261909908748947
1087,0.06345343054885078
1088,0.06282144407248567
1089,0.0709838984380252
1090,0.14775080501276733
1091,0.07245575861507568
1092,0.25623741359497787
1093,0.0964813731703221
1094,0.5689784915089556
1095,0.09987369024287997
1096,0.18157906099074006
1097,0.06702430781942409
1098,0.5336086343289047
1099,0.047112497176063625
1100,0.30726244036979
1101,0.08316158115611932
1102,0.08096720430737873
1103,0.0377187676679725
1104,0.35247692816154985
1105,0.08149165632960345
1106,0.3915436693606614
1107,0.10242169314506812
1108,0.3812455091882124
1109,0.06181480361718777
1110,0.07801562614565034
1111,0.11837354831546748
1112,0.058539699643213934
1113,0.43487476973317424
1114,0.18018758338769222
1115,0.078853974696729
1116,0.1573517691707443
1117,0.04759178889084917
1118,0.5325559993757398
1119,0.3844370084467571
1120,0.25996985711030235
1121,0.28079043166914897
1122,0.12485330112643682
1123,0.1654594165477438
1124,0.08708940314495832
1125,0.09266819874254893
1126,0.48518927009773055
1127,0.1995705142217835
1128,0.08509603834636148
1129,0.3407864804175388
1130,0.18183305640088926
1131,0.062223417094399325
1132,0.22613330967748496
1133,0.14441567549947798
1134,0.03909868548895532
1135,0.17815596201874928
1136,0.07565917544060052
1137,0.26950330346883944
1138,0.07416548362806086
1139,0.021454559080627364
1140,0.13445060694028285
1141,0.43961241175654503
1142,0.12742915820722422
1143,0.5352772646475542
1144,0.04776777136125891
1145,0.21171131205329582
1146,0.3136162818939231
1147,0.12675468179031052
1148,0.6021612990463507
1149,0.21222312869063203
1150,0.0631356280761368
1151,0.04419910769259302
1152,0.16632888194464035
1153,0.16369074307852657
1154,0.03911003019062309
1155,0.1388776587269606
1156,0.08266177854272767
1157,0.4067925813063786
1158,0.0919771896077928
1159,0.1411560974585124
1160,0.19431494901063162
1161,0.5497162679317358
1162,0.19409877078367874
1163,0.4353040843343428
1164,0.17921576808798806
1165,0.10488323274716728
1166,0.27154957256197976
1167,0.10946333582119416
1168,0.06923383723688764
1169,0.37362309306731184
1170,0.3060335929008403
1171,0.08854084413514864
1172,0.03814641587956077
1173,0.09833361243243995
1174,0.07866060862029671
1175,0.172281953264956
1176,0.10846844047990696
1177,0.06164545854447798
1178,0.053753833175387365
1179,0.16676739712332883
1180,0.13950905042839087
1181,0.5173045330312332
1182,0.08740132701816937
1183,0.04283137576272249
1184,0.14087643331033403
1185,0.08178199092552924
1186,0.1556779407137284
1187,0.4288699904577991
1188,0.05199152878833733
1189,0.21011308042719942
1190,0.07988182900177208
1191,0.06637973909655792
1192,0.10377511048089666
1193,0.252426054281729
1194,0.06204878781071911
1195,0.2514601152595771
1196,0.09994338113332381
1197,0.1330030843523373
1198,0.09964769890890517
1199,0.0950145719994101
1200,0.5941147801215142
1201,0.05184743852336076
1202,0.10756498921780416
1203,0.18959803047725324
1204,0.07919761113562203
1205,0.09451177870175133
1206,0.3341444350438421
1207,0.26298213543314936
1208,0.15583134960009704
1209,0.0529975804023954
1210,0.15979513454954186
1211,0.1261460771562902
1212,0.435359719703106
1213,0.05195093779338874
1214,0.11013557578146906
1215,0.08294496681920059
1216,0.17169303356410998
1217,0.11180960849817656
1218,0.23914524583353433
1219,0.0780502334290733
1220,0.1100031256865942
1221,0.14115470225945265
1222,0.14826094925233418
1223,0.3065507824151775
1224,0.18387458568743395
1225,0.0536535128808415
1226,0.11728813142490765
1227,0.06175134103226065
1228,0.14820183494563602
1229,0.2661907639698843
1230,0.22311937361859807
1231,0.05318533313976879
1232,0.15862088480166545
1233,0.18177724320014707
1234,0.07515161420407628
1235,0.12090258210970357
1236,0.07023763990150732
1237,0.09361456297148685
1238,0.09883607464340906
1239,0.19724544196864902
1240,0.37654696703553925
1241,0.04214150953245588
1242,0.10460269385484212
1243,0.09718705909387956
1244,0.1399444932294372
1245,0.498934962054302
1246,0.07170308335950763
1247,0.1496485512757416
1248,0.16206875663675366
1249,0.37003302553091655
